order_id,logistics_cost,warehouse_cost,sla_breach_flag
57544,320,41,1
57545,141,49,0
57546,158,86,0
57547,106,108,0
57548,115,95,0
57549,223,69,1
57550,248,92,1
57551,178,66,0
57552,123,99,0
57553,384,91,1
57554,127,59,0
57555,130,41,0
57556,252,60,1
57557,133,60,0
57558,150,81,0
57559,177,67,0
57560,132,63,0
57561,203,78,1
57562,154,70,0
57563,370,81,1
57564,104,50,0
57565,223,119,1
57566,170,56,0
57567,104,85,0
57568,152,92,0
57569,116,89,0
57570,200,101,1
57571,325,75,1
57572,121,81,0
57573,311,69,1
57574,247,45,1
57575,96,83,0
57576,114,55,0
57577,139,80,0
57578,267,107,1
57579,361,43,1
57580,214,56,1
57581,353,92,1
57582,348,61,1
57583,100,93,0
57584,248,65,1
57585,389,72,1
57586,109,102,0
57587,301,115,1
57588,238,43,1
57589,293,87,1
57590,152,56,0
57591,85,77,0
57592,100,107,0
57593,81,86,0
57594,214,58,1
57595,213,40,1
57596,208,110,1
57597,327,92,1
57598,96,66,0
57599,154,66,0
57600,142,84,0
57601,147,84,0
57602,98,84,0
57603,84,56,0
57604,173,115,0
57605,320,105,1
57606,173,50,0
57607,330,79,1
57608,229,80,1
57609,386,83,1
57610,248,80,1
57611,91,45,0
57612,366,49,1
57613,153,69,0
57614,157,61,0
57615,285,74,1
57616,343,69,1
57617,380,99,1
57618,131,114,0
57619,176,42,0
57620,164,41,0
57621,238,95,1
57622,324,68,1
57623,105,97,0
57624,231,66,1
57625,326,116,1
57626,212,67,1
57627,292,45,1
57628,117,42,0
57629,285,43,1
57630,138,72,0
57631,145,88,0
57632,200,90,1
57633,112,51,0
57634,250,66,1
57635,152,119,0
57636,399,84,1
57637,387,66,1
57638,172,66,0
57639,98,92,0
57640,177,97,0
57641,367,91,1
57642,132,62,0
57643,111,50,0
57644,375,97,1
57645,127,92,0
57646,204,115,1
57647,126,98,0
57648,290,73,1
57649,132,100,0
57650,344,107,1
57651,148,72,0
57652,116,64,0
57653,282,99,1
57654,129,83,0
57655,114,63,0
57656,398,75,1
57657,206,85,1
57658,100,70,0
57659,349,40,1
57660,239,106,1
57661,284,68,1
57662,83,60,0
57663,102,49,0
57664,127,86,0
57665,205,114,1
57666,93,94,0
57667,164,103,0
57668,122,115,0
57669,278,55,1
57670,368,118,1
57671,138,75,0
57672,251,69,1
57673,389,79,1
57674,112,106,0
57675,136,91,0
57676,110,58,0
57677,146,84,0
57678,324,74,1
57679,145,105,0
57680,158,57,0
57681,138,112,0
57682,110,100,0
57683,338,107,1
57684,162,54,0
57685,105,85,0
57686,160,63,0
57687,378,103,1
57688,124,89,0
57689,90,119,0
57690,145,92,0
57691,116,116,0
57692,157,61,0
57693,319,83,1
57694,122,85,0
57695,253,47,1
57696,162,79,0
57697,106,67,0
57698,270,102,1
57699,313,104,1
57700,264,92,1
57701,269,101,1
57702,347,118,1
57703,323,116,1
57704,87,41,0
57705,160,53,0
57706,332,74,1
57707,144,46,0
57708,140,111,0
57709,377,78,1
57710,362,89,1
57711,230,92,1
57712,384,66,1
57713,137,71,0
57714,137,60,0
57715,178,109,0
57716,96,114,0
57717,109,96,0
57718,85,41,0
57719,391,66,1
57720,215,104,1
57721,93,48,0
57722,105,44,0
57723,331,73,1
57724,150,80,0
57725,131,111,0
57726,157,112,0
57727,149,106,0
57728,83,81,0
57729,269,67,1
57730,202,60,1
57731,316,77,1
57732,111,118,0
57733,232,58,1
57734,379,75,1
57735,87,65,0
57736,148,70,0
57737,142,72,0
57738,398,64,1
57739,204,67,1
57740,149,70,0
57741,145,84,0
57742,277,50,1
57743,209,82,1
57744,213,41,1
57745,101,105,0
57746,330,82,1
57747,130,92,0
57748,301,82,1
57749,130,111,0
57750,309,106,1
57751,333,80,1
57752,279,108,1
57753,129,74,0
57754,381,63,1
57755,358,107,1
57756,97,114,0
57757,153,70,0
57758,86,114,0
57759,140,41,0
57760,143,67,0
57761,92,62,0
57762,230,119,1
57763,221,65,1
57764,102,113,0
57765,145,97,0
57766,90,111,0
57767,206,83,1
57768,276,66,1
57769,119,49,0
57770,305,100,1
57771,128,106,0
57772,303,83,1
57773,358,116,1
57774,121,61,0
57775,149,69,0
57776,367,116,1
57777,173,74,0
57778,92,58,0
57779,356,108,1
57780,367,88,1
57781,345,81,1
57782,345,76,1
57783,110,48,0
57784,170,50,0
57785,169,95,0
57786,155,86,0
57787,340,77,1
57788,125,87,0
57789,134,51,0
57790,346,107,1
57791,290,95,1
57792,120,74,0
57793,117,75,0
57794,133,117,0
57795,286,78,1
57796,90,51,0
57797,136,112,0
57798,348,40,1
57799,310,85,1
57800,93,55,0
57801,264,57,1
57802,127,118,0
57803,214,73,1
57804,134,92,0
57805,87,67,0
57806,176,44,0
57807,391,112,1
57808,331,72,1
57809,337,76,1
57810,153,110,0
57811,166,61,0
57812,306,78,1
57813,345,67,1
57814,343,106,1
57815,318,75,1
57816,295,56,1
57817,158,41,0
57818,153,75,0
57819,293,79,1
57820,339,78,1
57821,240,42,1
57822,381,116,1
57823,178,101,0
57824,137,99,0
57825,90,58,0
57826,158,88,0
57827,171,87,0
57828,117,107,0
57829,179,82,0
57830,278,77,1
57831,348,92,1
57832,105,59,0
57833,107,47,0
57834,242,90,1
57835,125,66,0
57836,342,101,1
57837,251,97,1
57838,233,118,1
57839,156,66,0
57840,203,91,1
57841,127,77,0
57842,331,102,1
57843,220,105,1
57844,100,70,0
57845,156,67,0
57846,123,102,0
57847,83,79,0
57848,146,52,0
57849,82,109,0
57850,362,102,1
57851,360,118,1
57852,258,106,1
57853,232,109,1
57854,90,79,0
57855,174,53,0
57856,327,107,1
57857,161,58,0
57858,149,57,0
57859,322,43,1
57860,144,99,0
57861,104,55,0
57862,204,81,1
57863,121,113,0
57864,315,103,1
57865,398,70,1
57866,105,109,0
57867,155,99,0
57868,152,45,0
57869,91,50,0
57870,213,46,1
57871,104,61,0
57872,159,61,0
57873,161,59,0
57874,96,86,0
57875,118,98,0
57876,398,71,1
57877,313,81,1
57878,259,107,1
57879,387,115,1
57880,265,98,1
57881,165,62,0
57882,151,94,0
57883,319,68,1
57884,132,64,0
57885,138,54,0
57886,92,96,0
57887,293,84,1
57888,238,41,1
57889,82,119,0
57890,163,78,0
57891,234,51,1
57892,314,61,1
57893,367,77,1
57894,176,75,0
57895,175,116,0
57896,226,52,1
57897,238,88,1
57898,103,51,0
57899,301,74,1
57900,135,67,0
57901,179,111,0
57902,120,45,0
57903,346,103,1
57904,143,75,0
57905,84,92,0
57906,90,75,0
57907,115,64,0
57908,386,75,1
57909,291,108,1
57910,168,82,0
57911,150,65,0
57912,346,73,1
57913,81,58,0
57914,161,63,0
57915,119,58,0
57916,140,55,0
57917,100,46,0
57918,167,58,0
57919,158,57,0
57920,93,98,0
57921,285,77,1
57922,101,49,0
57923,353,80,1
57924,144,108,0
57925,268,76,1
57926,146,56,0
57927,222,60,1
57928,226,78,1
57929,115,90,0
57930,388,87,1
57931,176,111,0
57932,159,104,0
57933,168,82,0
57934,263,100,1
57935,146,68,0
57936,374,71,1
57937,105,75,0
57938,385,50,1
57939,201,109,1
57940,117,62,0
57941,346,82,1
57942,313,89,1
57943,90,43,0
57944,88,101,0
57945,322,89,1
57946,103,43,0
57947,137,86,0
57948,176,100,0
57949,133,91,0
57950,132,103,0
57951,233,111,1
57952,128,63,0
57953,298,99,1
57954,235,85,1
57955,120,43,0
57956,98,89,0
57957,396,85,1
57958,369,53,1
57959,139,117,0
57960,256,48,1
57961,116,110,0
57962,173,72,0
57963,95,92,0
57964,282,87,1
57965,120,104,0
57966,92,63,0
57967,385,70,1
57968,140,99,0
57969,107,104,0
57970,175,71,0
57971,142,57,0
57972,160,113,0
57973,358,71,1
57974,165,82,0
57975,291,106,1
57976,203,72,1
57977,200,59,1
57978,97,87,0
57979,293,68,1
57980,330,117,1
57981,331,106,1
57982,103,53,0
57983,134,51,0
57984,143,71,0
57985,106,56,0
57986,113,79,0
57987,324,87,1
57988,109,106,0
57989,167,110,0
57990,121,63,0
57991,311,54,1
57992,376,91,1
57993,86,73,0
57994,254,108,1
57995,288,71,1
57996,97,92,0
57997,127,50,0
57998,289,80,1
57999,167,88,0
58000,178,78,0
58001,115,84,0
58002,204,103,1
58003,145,84,0
58004,168,56,0
58005,168,72,0
58006,85,98,0
58007,398,89,1
58008,259,54,1
58009,154,87,0
58010,390,58,1
58011,327,100,1
58012,113,60,0
58013,142,40,0
58014,134,119,0
58015,164,86,0
58016,365,44,1
58017,373,66,1
58018,231,69,1
58019,311,96,1
58020,92,47,0
58021,230,50,1
58022,107,105,0
58023,146,115,0
58024,167,63,0
58025,149,112,0
58026,168,71,0
58027,92,55,0
58028,167,59,0
58029,332,89,1
58030,157,66,0
58031,141,64,0
58032,146,68,0
58033,231,72,1
58034,159,115,0
58035,295,52,1
58036,171,73,0
58037,397,55,1
58038,156,84,0
58039,106,80,0
58040,98,67,0
58041,222,78,1
58042,310,53,1
58043,340,54,1
58044,119,58,0
58045,133,102,0
58046,170,118,0
58047,96,111,0
58048,258,109,1
58049,104,113,0
58050,206,102,1
58051,319,102,1
58052,354,81,1
58053,105,53,0
58054,379,106,1
58055,255,58,1
58056,103,84,0
58057,210,68,1
58058,329,76,1
58059,397,110,1
58060,331,117,1
58061,334,92,1
58062,153,54,0
58063,114,75,0
58064,136,40,0
58065,92,56,0
58066,298,82,1
58067,155,94,0
58068,106,101,0
58069,279,115,1
58070,292,118,1
58071,285,105,1
58072,135,110,0
58073,151,116,0
58074,145,46,0
58075,82,43,0
58076,283,63,1
58077,116,48,0
58078,259,89,1
58079,232,118,1
58080,88,68,0
58081,120,81,0
58082,208,45,1
58083,155,95,0
58084,149,78,0
58085,393,67,1
58086,168,88,0
58087,157,63,0
58088,81,40,0
58089,287,82,1
58090,145,84,0
58091,259,83,1
58092,90,118,0
58093,288,42,1
58094,107,52,0
58095,147,52,0
58096,148,113,0
58097,113,43,0
58098,179,40,0
58099,80,106,0
58100,253,92,1
58101,314,44,1
58102,256,110,1
58103,150,54,0
58104,171,56,0
58105,279,58,1
58106,145,81,0
58107,142,58,0
58108,159,75,0
58109,103,85,0
58110,148,48,0
58111,218,75,1
58112,120,72,0
58113,236,40,1
58114,293,83,1
58115,124,100,0
58116,291,48,1
58117,222,95,1
58118,344,104,1
58119,262,53,1
58120,271,88,1
58121,294,43,1
58122,140,57,0
58123,177,119,0
58124,138,71,0
58125,173,72,0
58126,93,108,0
58127,255,66,1
58128,130,107,0
58129,359,91,1
58130,93,81,0
58131,202,56,1
58132,126,101,0
58133,340,76,1
58134,152,82,0
58135,94,96,0
58136,292,67,1
58137,109,108,0
58138,132,56,0
58139,172,80,0
58140,206,41,1
58141,371,86,1
58142,122,107,0
58143,315,85,1
58144,342,81,1
58145,348,106,1
58146,328,81,1
58147,84,89,0
58148,174,88,0
58149,161,43,0
58150,132,113,0
58151,259,114,1
58152,111,116,0
58153,132,62,0
58154,297,77,1
58155,142,52,0
58156,131,58,0
58157,133,99,0
58158,293,98,1
58159,371,118,1
58160,353,61,1
58161,248,86,1
58162,260,67,1
58163,148,82,0
58164,358,91,1
58165,210,97,1
58166,171,117,0
58167,213,73,1
58168,153,74,0
58169,148,116,0
58170,373,51,1
58171,278,105,1
58172,97,108,0
58173,366,82,1
58174,172,68,0
58175,94,82,0
58176,113,105,0
58177,123,100,0
58178,123,56,0
58179,91,87,0
58180,177,102,0
58181,176,69,0
58182,325,58,1
58183,130,74,0
58184,145,95,0
58185,90,98,0
58186,113,55,0
58187,343,94,1
58188,166,111,0
58189,107,63,0
58190,91,77,0
58191,280,62,1
58192,313,113,1
58193,90,113,0
58194,390,72,1
58195,125,74,0
58196,362,63,1
58197,101,75,0
58198,314,44,1
58199,302,73,1
58200,126,108,0
58201,96,118,0
58202,142,78,0
58203,110,73,0
58204,164,104,0
58205,125,115,0
58206,134,43,0
58207,115,60,0
58208,131,60,0
58209,143,56,0
58210,338,78,1
58211,84,76,0
58212,111,102,0
58213,354,107,1
58214,118,115,0
58215,106,98,0
58216,308,85,1
58217,157,92,0
58218,102,54,0
58219,329,53,1
58220,125,44,0
58221,126,87,0
58222,92,70,0
58223,341,110,1
58224,362,50,1
58225,301,40,1
58226,113,72,0
58227,145,63,0
58228,119,73,0
58229,320,75,1
58230,142,116,0
58231,170,45,0
58232,99,111,0
58233,140,97,0
58234,222,53,1
58235,111,115,0
58236,111,80,0
58237,359,97,1
58238,371,55,1
58239,155,45,0
58240,144,104,0
58241,205,119,1
58242,155,59,0
58243,229,100,1
58244,167,40,0
58245,144,41,0
58246,354,44,1
58247,315,104,1
58248,356,64,1
58249,120,55,0
58250,139,50,0
58251,394,53,1
58252,168,98,0
58253,159,42,0
58254,87,101,0
58255,150,104,0
58256,89,76,0
58257,152,80,0
58258,87,69,0
58259,293,76,1
58260,159,104,0
58261,132,65,0
58262,151,115,0
58263,132,76,0
58264,141,96,0
58265,385,119,1
58266,145,42,0
58267,121,63,0
58268,307,119,1
58269,159,41,0
58270,374,98,1
58271,267,109,1
58272,140,110,0
58273,104,74,0
58274,142,59,0
58275,154,83,0
58276,103,68,0
58277,136,80,0
58278,333,67,1
58279,100,79,0
58280,245,82,1
58281,156,67,0
58282,273,40,1
58283,258,52,1
58284,216,118,1
58285,171,119,0
58286,268,86,1
58287,141,95,0
58288,200,48,1
58289,119,62,0
58290,122,86,0
58291,146,68,0
58292,116,66,0
58293,168,59,0
58294,152,85,0
58295,112,49,0
58296,105,108,0
58297,385,40,1
58298,209,49,1
58299,125,45,0
58300,373,59,1
58301,290,45,1
58302,389,40,1
58303,129,97,0
58304,317,72,1
58305,178,60,0
58306,117,44,0
58307,203,76,1
58308,202,64,1
58309,358,106,1
58310,161,51,0
58311,242,58,1
58312,142,41,0
58313,282,75,1
58314,158,96,0
58315,243,46,1
58316,167,62,0
58317,290,71,1
58318,147,96,0
58319,132,79,0
58320,179,78,0
58321,150,40,0
58322,316,66,1
58323,159,52,0
58324,304,95,1
58325,143,111,0
58326,384,61,1
58327,144,52,0
58328,385,55,1
58329,217,78,1
58330,170,40,0
58331,82,54,0
58332,303,93,1
58333,122,75,0
58334,170,118,0
58335,96,117,0
58336,294,110,1
58337,105,50,0
58338,372,86,1
58339,135,87,0
58340,364,119,1
58341,171,85,0
58342,120,108,0
58343,99,68,0
58344,122,70,0
58345,91,98,0
58346,124,97,0
58347,120,81,0
58348,289,85,1
58349,177,102,0
58350,117,87,0
58351,119,98,0
58352,346,58,1
58353,105,85,0
58354,117,78,0
58355,97,51,0
58356,304,45,1
58357,264,105,1
58358,123,89,0
58359,101,73,0
58360,309,58,1
58361,232,41,1
58362,334,119,1
58363,136,75,0
58364,140,46,0
58365,131,101,0
58366,325,111,1
58367,179,96,0
58368,92,52,0
58369,172,40,0
58370,81,82,0
58371,173,58,0
58372,255,79,1
58373,335,113,1
58374,144,64,0
58375,178,48,0
58376,94,103,0
58377,253,73,1
58378,280,111,1
58379,114,102,0
58380,318,116,1
58381,173,65,0
58382,352,102,1
58383,375,94,1
58384,177,115,0
58385,89,102,0
58386,350,83,1
58387,148,81,0
58388,179,57,0
58389,141,113,0
58390,341,114,1
58391,170,89,0
58392,243,88,1
58393,218,57,1
58394,178,73,0
58395,134,112,0
58396,167,103,0
58397,121,42,0
58398,112,62,0
58399,106,82,0
58400,388,62,1
58401,91,86,0
58402,338,48,1
58403,205,89,1
58404,97,56,0
58405,293,61,1
58406,97,115,0
58407,89,76,0
58408,130,57,0
58409,107,105,0
58410,157,101,0
58411,176,100,0
58412,175,95,0
58413,165,112,0
58414,145,110,0
58415,151,81,0
58416,152,111,0
58417,208,103,1
58418,122,45,0
58419,124,45,0
58420,300,61,1
58421,308,43,1
58422,394,63,1
58423,102,87,0
58424,101,60,0
58425,201,63,1
58426,129,79,0
58427,157,80,0
58428,225,69,1
58429,208,76,1
58430,376,49,1
58431,200,101,1
58432,313,114,1
58433,113,113,0
58434,202,44,1
58435,177,40,0
58436,135,51,0
58437,390,47,1
58438,388,69,1
58439,256,66,1
58440,93,55,0
58441,282,79,1
58442,251,60,1
58443,245,93,1
58444,84,74,0
58445,365,44,1
58446,166,41,0
58447,317,53,1
58448,165,54,0
58449,242,77,1
58450,355,92,1
58451,298,93,1
58452,226,105,1
58453,91,64,0
58454,381,99,1
58455,330,43,1
58456,87,40,0
58457,125,104,0
58458,99,65,0
58459,167,63,0
58460,118,103,0
58461,338,80,1
58462,130,55,0
58463,206,92,1
58464,112,111,0
58465,360,65,1
58466,152,51,0
58467,126,113,0
58468,363,81,1
58469,141,101,0
58470,85,47,0
58471,380,84,1
58472,139,79,0
58473,87,100,0
58474,379,88,1
58475,355,94,1
58476,120,60,0
58477,137,75,0
58478,353,68,1
58479,175,118,0
58480,252,102,1
58481,308,111,1
58482,145,72,0
58483,94,112,0
58484,123,82,0
58485,262,107,1
58486,87,59,0
58487,160,50,0
58488,315,58,1
58489,102,59,0
58490,94,48,0
58491,159,72,0
58492,101,85,0
58493,132,94,0
58494,114,48,0
58495,125,88,0
58496,259,100,1
58497,151,82,0
58498,116,95,0
58499,289,69,1
58500,114,101,0
58501,89,90,0
58502,127,53,0
58503,110,51,0
58504,101,111,0
58505,97,96,0
58506,394,47,1
58507,133,63,0
58508,157,115,0
58509,167,103,0
58510,130,65,0
58511,319,43,1
58512,351,91,1
58513,100,67,0
58514,265,71,1
58515,137,109,0
58516,121,119,0
58517,359,48,1
58518,143,104,0
58519,179,40,0
58520,148,107,0
58521,93,59,0
58522,153,104,0
58523,350,69,1
58524,114,61,0
58525,87,111,0
58526,166,101,0
58527,130,94,0
58528,320,68,1
58529,121,99,0
58530,161,62,0
58531,94,70,0
58532,326,105,1
58533,136,59,0
58534,119,46,0
58535,338,102,1
58536,107,84,0
58537,223,94,1
58538,155,60,0
58539,108,105,0
58540,136,51,0
58541,112,112,0
58542,328,96,1
58543,100,58,0
58544,133,83,0
58545,158,108,0
58546,150,59,0
58547,387,61,1
58548,136,75,0
58549,118,119,0
58550,87,56,0
58551,293,51,1
58552,97,64,0
58553,134,78,0
58554,214,89,1
58555,109,92,0
58556,310,113,1
58557,124,78,0
58558,239,117,1
58559,171,86,0
58560,245,79,1
58561,120,83,0
58562,203,86,1
58563,171,95,0
58564,97,103,0
58565,125,107,0
58566,294,90,1
58567,115,49,0
58568,84,85,0
58569,155,96,0
58570,253,111,1
58571,159,65,0
58572,244,88,1
58573,285,42,1
58574,345,107,1
58575,322,58,1
58576,162,59,0
58577,91,61,0
58578,82,97,0
58579,156,64,0
58580,139,63,0
58581,100,84,0
58582,365,53,1
58583,384,84,1
58584,308,62,1
58585,150,80,0
58586,90,99,0
58587,313,106,1
58588,127,68,0
58589,139,84,0
58590,141,58,0
58591,127,100,0
58592,395,97,1
58593,175,48,0
58594,155,60,0
58595,260,103,1
58596,203,92,1
58597,140,113,0
58598,125,90,0
58599,158,82,0
58600,81,43,0
58601,84,103,0
58602,87,51,0
58603,316,79,1
58604,165,78,0
58605,330,72,1
58606,106,55,0
58607,91,59,0
58608,151,113,0
58609,304,81,1
58610,209,119,1
58611,160,104,0
58612,103,59,0
58613,115,41,0
58614,103,110,0
58615,312,109,1
58616,269,44,1
58617,150,105,0
58618,179,119,0
58619,350,104,1
58620,300,90,1
58621,157,51,0
58622,113,76,0
58623,341,100,1
58624,390,107,1
58625,128,118,0
58626,276,101,1
58627,90,69,0
58628,83,60,0
58629,89,95,0
58630,155,44,0
58631,291,51,1
58632,138,80,0
58633,128,91,0
58634,141,109,0
58635,159,96,0
58636,108,118,0
58637,88,110,0
58638,172,91,0
58639,281,75,1
58640,86,119,0
58641,178,91,0
58642,301,107,1
58643,341,84,1
58644,201,48,1
58645,244,76,1
58646,239,71,1
58647,150,78,0
58648,100,97,0
58649,134,92,0
58650,160,80,0
58651,204,72,1
58652,102,61,0
58653,146,75,0
58654,285,95,1
58655,145,43,0
58656,136,117,0
58657,167,95,0
58658,96,40,0
58659,146,112,0
58660,264,53,1
58661,387,51,1
58662,137,100,0
58663,327,66,1
58664,120,112,0
58665,109,65,0
58666,113,53,0
58667,176,75,0
58668,313,104,1
58669,140,77,0
58670,178,78,0
58671,144,66,0
58672,135,114,0
58673,159,91,0
58674,91,69,0
58675,135,80,0
58676,248,59,1
58677,143,107,0
58678,356,42,1
58679,260,92,1
58680,274,64,1
58681,331,44,1
58682,149,103,0
58683,258,54,1
58684,164,111,0
58685,294,107,1
58686,161,50,0
58687,122,77,0
58688,264,89,1
58689,132,54,0
58690,166,70,0
58691,163,55,0
58692,127,59,0
58693,116,93,0
58694,319,80,1
58695,173,103,0
58696,267,65,1
58697,115,79,0
58698,303,99,1
58699,155,77,0
58700,238,52,1
58701,250,53,1
58702,295,43,1
58703,117,72,0
58704,134,94,0
58705,301,103,1
58706,227,79,1
58707,176,43,0
58708,128,47,0
58709,291,66,1
58710,131,101,0
58711,125,116,0
58712,154,56,0
58713,360,47,1
58714,96,111,0
58715,117,84,0
58716,277,69,1
58717,336,63,1
58718,160,45,0
58719,117,61,0
58720,120,112,0
58721,299,42,1
58722,147,80,0
58723,151,69,0
58724,108,112,0
58725,138,60,0
58726,175,86,0
58727,207,59,1
58728,251,100,1
58729,374,101,1
58730,86,82,0
58731,175,87,0
58732,81,57,0
58733,144,51,0
58734,154,102,0
58735,210,64,1
58736,295,101,1
58737,252,74,1
58738,146,89,0
58739,94,116,0
58740,141,103,0
58741,91,117,0
58742,379,74,1
58743,115,98,0
58744,202,44,1
58745,384,100,1
58746,277,96,1
58747,378,68,1
58748,103,55,0
58749,114,80,0
58750,298,118,1
58751,119,106,0
58752,170,61,0
58753,350,56,1
58754,319,92,1
58755,81,117,0
58756,286,48,1
58757,86,115,0
58758,118,52,0
58759,280,43,1
58760,97,95,0
58761,162,101,0
58762,94,43,0
58763,287,92,1
58764,158,98,0
58765,126,56,0
58766,376,60,1
58767,139,91,0
58768,145,59,0
58769,149,72,0
58770,241,71,1
58771,251,49,1
58772,121,70,0
58773,117,80,0
58774,164,116,0
58775,163,41,0
58776,100,69,0
58777,228,65,1
58778,363,41,1
58779,149,57,0
58780,121,71,0
58781,88,47,0
58782,176,70,0
58783,359,81,1
58784,386,92,1
58785,90,96,0
58786,157,78,0
58787,91,96,0
58788,158,43,0
58789,170,106,0
58790,268,83,1
58791,175,59,0
58792,261,59,1
58793,168,68,0
58794,174,67,0
58795,137,43,0
58796,154,102,0
58797,112,81,0
58798,328,119,1
58799,385,94,1
58800,137,67,0
58801,174,93,0
58802,140,60,0
58803,103,109,0
58804,121,91,0
58805,264,53,1
58806,103,78,0
58807,89,97,0
58808,112,57,0
58809,122,63,0
58810,135,102,0
58811,212,108,1
58812,80,56,0
58813,107,108,0
58814,161,52,0
58815,112,49,0
58816,160,78,0
58817,104,111,0
58818,137,48,0
58819,312,60,1
58820,102,111,0
58821,248,80,1
58822,172,62,0
58823,106,80,0
58824,246,70,1
58825,134,85,0
58826,151,79,0
58827,140,84,0
58828,96,78,0
58829,292,68,1
58830,227,87,1
58831,95,57,0
58832,169,68,0
58833,144,83,0
58834,135,96,0
58835,179,78,0
58836,156,80,0
58837,152,112,0
58838,138,52,0
58839,307,74,1
58840,131,44,0
58841,165,46,0
58842,121,115,0
58843,176,53,0
58844,159,114,0
58845,268,117,1
58846,133,48,0
58847,132,58,0
58848,111,64,0
58849,223,57,1
58850,226,114,1
58851,156,64,0
58852,347,88,1
58853,104,61,0
58854,124,66,0
58855,234,74,1
58856,364,55,1
58857,132,54,0
58858,373,100,1
58859,120,117,0
58860,152,44,0
58861,321,92,1
58862,155,62,0
58863,88,62,0
58864,217,59,1
58865,151,61,0
58866,118,119,0
58867,86,108,0
58868,80,73,0
58869,122,67,0
58870,143,57,0
58871,336,73,1
58872,231,90,1
58873,228,116,1
58874,390,57,1
58875,141,112,0
58876,139,93,0
58877,90,100,0
58878,362,100,1
58879,391,74,1
58880,170,96,0
58881,120,74,0
58882,222,67,1
58883,134,55,0
58884,173,92,0
58885,123,63,0
58886,139,91,0
58887,80,112,0
58888,224,55,1
58889,95,56,0
58890,146,117,0
58891,346,52,1
58892,179,101,0
58893,102,70,0
58894,250,61,1
58895,142,80,0
58896,291,45,1
58897,275,65,1
58898,127,115,0
58899,161,117,0
58900,135,60,0
58901,95,87,0
58902,111,83,0
58903,236,93,1
58904,107,110,0
58905,161,92,0
58906,214,57,1
58907,125,62,0
58908,132,112,0
58909,161,88,0
58910,353,104,1
58911,118,81,0
58912,263,94,1
58913,209,70,1
58914,136,50,0
58915,140,82,0
58916,115,76,0
58917,89,117,0
58918,271,63,1
58919,150,81,0
58920,285,107,1
58921,113,114,0
58922,153,50,0
58923,282,44,1
58924,173,117,0
58925,163,112,0
58926,304,78,1
58927,107,93,0
58928,297,93,1
58929,295,64,1
58930,175,65,0
58931,242,74,1
58932,118,116,0
58933,82,106,0
58934,141,64,0
58935,357,109,1
58936,251,98,1
58937,146,106,0
58938,113,77,0
58939,105,111,0
58940,266,48,1
58941,149,85,0
58942,335,57,1
58943,174,64,0
58944,129,65,0
58945,158,100,0
58946,151,92,0
58947,117,51,0
58948,333,108,1
58949,166,64,0
58950,134,86,0
58951,165,101,0
58952,149,80,0
58953,88,91,0
58954,101,70,0
58955,169,43,0
58956,226,80,1
58957,128,113,0
58958,144,90,0
58959,124,113,0
58960,127,98,0
58961,160,89,0
58962,96,97,0
58963,358,112,1
58964,261,88,1
58965,254,71,1
